58,"Welcome to

aH Om A LN

PTR m ete so ee hd",2
59,"5 :
Lake Wailes cl
ML ML aL of Lake Wales
with assistance provided by the

Florida Department of Environmental

Protection through the Recreational
Trails Program",2
60,,2
61,Ne,2
62,,2
63,"Hazardous Currents
Below Dam Trap and
Drown Victims

Dam Ahead

SSeS eo 2 8 2 2°,”
70 0 0 000000 000000008
vee 0 0 0 00000000009",2
64,,2
65,"a rs aaa

shutterstock.com »* 236554468",2
66,"GREEN
RIVER
ORDINANCE
STi oi
ENFORCED",2
67,,2
68,"2 pe nIsoves |
nerroU s onene

BEIM Spaz
F SICH NeH

“D0 NOT FAKE “ANY RISKS
WHEN YOu WALK ABOUT |

 

“RonTUNS | 6 GEFAH! \
RGA NG KER |

 

E} alamy stock aaa '",2
69,,2
70,,2
71,,2
72,":
re ? 4 j a a | A A= Tr

: ~_ hd .
‘ j ida gee , (Os Aad Alas 7
| Shed a eae :
a ra

a jats det a rere ele
asi

aio abt ie sa",2
73,"Sia elas

NOTICE:

ft

7 SITE Mra) Vl a
| TNS Pal eee

PRACT ans ils ly Msg
SPAT LatSt) ey : os",2
74,"NO FISHING
FROM BEACH",2
75,,2
76,,2
77,"ee)

i
g°",2
78,"CUM a aa
Do puaen Wau Ponp.",2
79,"{The BlueLagoon

en

  
 

Sande ww seery es
Soa an nen tng Wenrtes ad banal Frat. Dkrane WE 8 84ND",2
80,"Ow Nim aint

-§ Condominiums",2
81,,2
82,"sag

 

Khail Rd. |

BS

Al",2
83,,2
84,"c eM

“ 2

ae me Pai :
en ite

Sty LenS & ,
a pau a! ad
sa fh Man",2
85,"oe Meas a
a omP7e+",2
86,"wecoMETO
ASSINMANSO |
SLAVE RIVER
SITE

4 Never Again!

“<8 GTC]",2
87,,2
88,"York Ten
State Park

we Y

  
    

aie
@ aoe

=e Bee
. ;
2 ‘3 as
He",2
89,,2
90,,2
91,,2
92,,2
93,,2
94,BE] alamy stock photo sete,2
95,,2
96,,2
97,"LYOUR SAFETY JS OUR CONCERN ACCIDENT DISTURB OUR DAILY LiFE
2.STAYING THE WIGHT AT SHNOWGPDENG VILLAGE/AREA NEED TO BE REGISTERED

3. BOATING S SWIMMING IS ALLOWED FROM 10.AM TO 4PM

4.BOATING & SWIMMING WITHOUT ‘LIFE JACKET"" IS PROHIBITED

5, DO NOT USE/REQUEST CHILDREN, BELOW 1SYEARS OLD TONAVIGATE THE BOAT
6.BOATING & SWIMMING WHILE YOU ARE DRUNK IS PROHIBITED

Z CAMPING & PICNIC SITE WILL BE DETERMINED BY THE AUTHORITY CONCERN

8.DO NOT LITTER THE AREA, KEEP IT CLEAN ALL THE TIME

9,D0 NOT TRESPASS TO THE PRIVACY AREA, RESERVED FOR OUR WOMEN ORLOCALRESIDENTS

ONLY
10.D0 NOT USE ABUSIVE WORDS TAKE A’NUDE BATH’ IN AN OPEN PLACE
Ii, WE WELCOME YOU HERE,BUT WE HAVE THE RIGHT TO ASK YOU TO LEAVE, OTHERWISE

sd/
5.10.5,
SHRONGEPDENG (VILL)
WEST JAINTIA HILLS DISTRICT

sa/
HEADMAN
SHNONGPDENG( VILL )
WEST JAINTIA HILLS DISTR'LT

1. KI JINGSHIGAIN JONG PHI KA DEI KA KAMIREM JONG NGI LYM KUMTAKE JINGJIA RYRGKHAT BA SHGEWSIH Ki
PYNTHUT LA KA JIMGIM BA MAN KA SNGI JONG NGI
2. KIBA SAHMIET HA SHRONGPDENG HAPOH U PUD U SAM JONG KA SHNONG KI DEIBAM PYNRUNG KYRTENG
TALADE HAKA BUI” BA LA PYNKREH DA KA SHRONG
3. KA POR SHONGLIENG § POR JNGIKALONG 1O.BAJE MYNSTEPHADUH 4BAJE JANWIET
4, YM SHAH BAM SHONGLIENG © JNGI KHLEM KI LIFE JACKET”
5, YM SHAH BAM PYNDOMKAM DAI KAYNNAH BA HAPOH fSSHEM BAM KIERGLIENGIAKIWORGHAN JNCOHIAL
6. YM SHAH BAN SHONGLIENGS JNGI HABA LA BUAID KYAID ETC
7. JAK JAKASAMMIET HARUD WAH JAKA BAM KHANA YH KDEW DAKIBOR PYMIAID SHNONG

8. YM SHAH BRET PATHAR IA KI BITOR NE JAKHLIA
9, YM SHAH BAW LEITSUMLEIT SHONGKAl & IAID KAI SHAKI JAKA BALA KDEW KYRPAWG TARGIAMI

KYNTHEI ME KI NONGSRONGSHHORG

10. YM SHAH BAN KREM KHLEM AKOR & SUM KHLEM AKOR HA Ki JAKA PAIDBAR
11NGI PDIARG SNGEWBHAIA PHI HANGHE BAD NGI DOK KAHOK BAN PHAN LEIT HOH IA PHI NANGNE

LYMDA KUMTA

KHUBLEI
__ Sdt
SHNONGEDENG (WIL)

RARGBAR SHRORG
WEST JATATIA BILLS DISTRICT

SAHOWGPDENGCVILLD
WEST JATNTIA BILLS DISTRICT",2
98,,2
99,"Li oe ately
bared fehbochen ston
pairs haben eeareee Tod

aay eae
oe Pee ee Acne kara

Si cacenrbaler ibaa
paep nner enteral

Oe cals",2
100,,2
101,,2
102,,2
103,,2
104,Water caaY,2
105,"* This beach is dedicated for
women and families only

* Beach goers must wear
respectful beachwear
(women to fully cover)

boo OU jlo Jig cli ity

rae) P22
END eee ler eT ite) ew Rw OMIT) ||
(COPS My NITES tT =Y-S PETIT) 1",2
106,"Q

    

.

Download from
Dreamstime.com",2
107,,2
108,"Welcome to
Nera eee

——

GREAT LAKES° GREAT TIMES |

<7 aie
a j Eg ss we a
RM Ll 3 ; a s
- Asoc, EAN
j ra se i
nah
tr a |",2
109,"Me
aa

old fA A Laie",2
110,"GC9YBJ
www.alamy.com",2
111,,2
112,,2
113,"*YOUAREATA UN UE PLACEINY
THE WORLD. }

< FROM HERE YOU ARE SEEING THREE MIGHTIEST MOUNTAN 9) 5
RANGES OF THE WORLD GREAT HIMALAYAS ENDIN THE EAST AND =)
SOUTH OF INDUS RIVER KARAKURAMS ARE ENDING IN THE NORTH ae X
_ EAST OF GILGIT RIVER WEST OF GILGIT AND INDUS RIVERS - ,

\ THE HINDU KUSH RANGE”

2 COURTESY HY NLI CENTRE BIN.

        
   
   
  
      

     

ee a eae Dr

2 ae aise ay

RRS
4",2
114,"Waa Narrow hs
ae

 

www.alamy.com - RN2KAS",2
115,,2
116,"Baw ue yo
Mitt ease Tt rael
TAKE CARE AGAINST FIRE

ENQUIRIES

St a ato CA

 

tens Oe ee -",2
117,"WILLIAMS RIVER
°: a river EM yee drinking
water to the daha Hunter.

| Gy REPORT POLLUTION THREATS -
RS). _,ON 1300 657 000

 

Spr mee
shutterstock.com * 1503021899",2
118,,2
119,,2
120,"Phochu River Rafting (Male River):

- Distance : 10-14 kms.
Saath cla cic- (eles yard
PFD / Helmets / Footwear
e AY Come east are Rac
- Duration Pee gt
pot sto) mnd tot as terrae CL No kids

Contact Person:

Mob +975-17496467 / 16917667

acl} 4¥975-2584545

trent raftingbhutan@gmail.com
Web www.raftingbhutan.com
Government Rafting License no. chivas

© dreamstime.com

erential k cml

Distance pt Ca

RiverGrade : 1-2

Safety : PFD/Helmets / Footwear

itlig :  NRS, 16Fts Self Bailing Rafts

Duration en

Forwhom : _ Kids / Senior Citizens PASC e)
eae ee

Recognized by : Tourism Council of Bhakiy
alee
Lonely Planet

 

ID 126242357 © Fatema7864",2
121,"Sen tet ete
UUs sans Tt ee ee eee
PLEASE HELP THE ADMINISTRATION TO KEEP THE COMPLEX CLEAN. PLEASE SET Raa
CART SPORE OTS ena sa a eee RT Pe",2
122,"Scusset Beach
Beach Area

WaterWheels 3

o. j OCR VISITOR GUIDELINES

    
    
 

THIS IS A

SMOKE-FREE

BEACH 4
THANK YOU FOR
NOT SMOKING

   

BEACH The following are prohibited:
WHEELCHAIR :
WELCOME TO ete
SCUSSET dex J | NTECUAN -
BEACH ® at) GG) @® CH

 

FOR EMERGENCY CALL 911
PARK OFFICE 508-888-0859
STATE POLICE 508-759-4488
POISON CONTROL 800""682-9211
PARK WATCH 1-866-PRWATCH

  

OPERATING SEASON
MEMORIAL DAY-LABOR DAY

   

BEACH MADE

MORE ACCESSIBLE
MORE INFORMATION CONTACT BY

617-626-1250 | SMILEMASS.ORG

   
 

   

OPH PERMIT # MA444621-12

 

E} alamy stock photo

 
 

 
    

  
  

NO DOGS

ON BEACH

APRIL 1-SEPT 15

  

ALCOHOL
PROHIBITED

STRICTLY
ENFORCED,

 
  

UNGUARDED
WATERFRONT |

 

 

    
      
    
   
      
      
  

R8581K
www.alamy.com",2
123,"Current Threshold Abstracti

7 7
Abstraction up to permit limit (100%)

Only domestic & public
litres per personilivestock per da

=v

SPONSORED BY:

 

al ele laaNs stock photo eo",2
124,,2
125,"SWIFT WATER
Buy
aD LTS",2
126,"Mirror Lakes
‘Return timeto carpark",2
127,"Confluence of Indus
and Gilgit Rivers",2
128,,2
129,,2
130,"Guadalupe River
ne Re ee

Co ee eee
Coton tr)

Le Rinelacran hashes ssieckeata eleareaeeae
eer earned",2
131,"| SURVIVORS WILL BE PROSECUTED
Director” > ¥eZ
C.T.R.",2
132,"‘Welcome to
Haan

 

COUNCIL

Beach Safety

SITs beret

 

ce
(Litter, Bocaake Gur o
© Pct @
Rees rhe Pe)
=

 

 

r 1 ep",2
133,www.alamy.com - CTNHPT,2
134,,2
135,") a ad
This pond is in our care

Reve necnay

CS es yh ry water,
Se te RO
oO ECS gue
eee CE ect) y",2
136,"ITT

Qe

Hi
Vd
;

WARNING NOTICE
BATHING, 0s ae ke lsat en BANNED
ey ern cl Kao ae MTs)

IS LIABLE TO PROSECUTION IN TERMS OF THE

3 Se ste) acl eo
fo SS :
aes

  

»N
°

ee
iP a &\ > ¥

E} alamy stock photo",2
137,"Download from
Dreamstime.com

This watermarked comp image Is for previewing purposes onty,",2
138,,2
139,"is _ OBTAIN PERMIT TO VISIT

_FROM Pe rR On NANGAL.

 

TIME
seeso0ea 8-00AM.TO
AS 3:20PM.

21-12-2017 16:13",2
140,"EE} alamy stock photo

BR a tcel yc ai

Sy

COUNCIL LIFEGUARD OPERATIONS SUPPORTED BY

B27P69
www.alamy.com",2
141,"Sn Beals A ama Dey
SAU aot PARTICULARS.

DATE OF COMMENCEMENT ! 20.67) oe oy Weer yh ae |) ""16300 = Sq.niiles
DATE OF COMPLETION : 21. 08. 1934 7am ol 22 : 59.25 Sq.miles
LENGTH OF DAM :53OO_ Feet CAPACITY OF REX Gross) : 95600 MCFT
LENGTH OF DRAINAGE GALLERY ! 4400 feet © CAPACITY OF RES il dace 93470 MCFT
TIN esa scl ae ae oY\ DEAD STORAGE | ret me
MAXIMUM WIDTH OF DAM ‘MAXIMUM FLOOD C Tce (oy et roteto tren
WIDTH OF DAM AT TOP . ead DISCHARGE ‘:557000 Cusecs |
TOP LEVEL OF DAM 4 CES a ee t mr+S70.000 Feet
MAXIMUM WATER LEVEL _ | + LL + 720.000 Feet
FULL RESERVOIR LEVEL ~ “ES L1G NOS! su + 770.000 Feet
SILL LEVEL OF DAM en yer omens

€ a ¥ ‘ , 2
a Pt + ie ees
eee ae Sab ,
ye 2 S. oan e *
<— ae . ee R. a Li. — : al A e -
4 ™
i}
~ F <i —
- ‘4 7
‘ > 7
iF) hed 7 -
al 7 a",2
142,"we Welcome to '
se [| Feta <-vet Dlee wy ya) ie
ee Visitor Mooring

a= Lhe ltt)

Beta d
Dee aes Nd

en
i =

 

 

www.alamy om - E92N23",2
143,,2
144,"} OUACHITA
nah Aas

3] i
Ae |",2
145,,2
146,,2
147,"< Cra tts eID a
cu at ated",2
148,,2
149,,2
150,,2
151,"Eicon ciel A i
peated ce TY 1
amen Y ane — ¥",2
152,,2
153,,2
154,,2
155,,2
156,,2
157,"|DANGEROUS

MARINE LIFE
INHABIT

THIS/AREA |",2
158,"Lake Tahoe

ELEV 6285",2
159,,2
160,,2
161,,2
162,,2
163,,2
164,,2
165,,2
166,,2
167,"“THE STUART LITTLE POND’
Seer ee a
was sailing ber Gog. & toy Manchester terrier
peer a TOME a eC SS
cvery ina a eam ee tr)
peer errs ent ee)
While Staart barked for ely,
Soyer rect
per y  reee eae aed
Pre ore eer eee a ra eed
later, they hed a poed. Hence. the “Stwart Little
| ee er nee ie ed
Bk Teancr Coocenoeys Spicer, and she was named
PRCA eee ke
ke ee rr or aT
a a
coer it

       
        

 

   

 

— |",2
168,as,2
169,,2
170,,2
171,"P
.

3S R SBA POND",2
172,"Laide) LON

Renae

eer Te ror
rf Lh feetideepey pion

Pee eco

Te aad kaart
i ‘0d state laws mast be observed in
Deeg S

PR eke Retna
Cd i

Pe ny Lane",2
173,"me

oe

Senin W tee

MILL POND

ELEV 2709

=",2
174,,2
175,,2
176,,2
177,"a LAE Ca /

TE FOR

WAVER BAS DAM QUES",2
178,,2
179,,2
180,,2
181,"IMP DAMS-RIVERS
gordo dx oy0 -Hrarso oor

 

 
 

BRB/NTPC/OROUP-D/88C/81/CONSTABLE/ TO
OROUP-1/2/3 |RAILWAYS..7OR ALL EXAMS",2
182,"Ez ""WELCOME ®

DAM SAFETY
OPERATION & MAINTENANCE OF DAMS
TAMLNADVELESTRERY@OARD TH, KXMEOU 14083012

 

regsentazon sy
@ ft, SSIVAUNGAM, we we woons wa ie
AIptTant EaxcyTet BONER Pod. WH,

COMAATORL TN BOA,",2
183,,2
184,,2
185,,2
186,,2
187,,2
188,,2
189,"HWAY
i INDIAN RIVER
nn LAGOON

Mas BE
eros",2
190,,2
191,"Manis
9 WIND RIVER INDIAN
Gea uh",2
192,,2
193,,2
194,,2
195,,2
196,"4

E} alamy stock photo Pernice",2
197,"~ ae a ey

» EMERGENCY THROWLINE

DO NOT INTERFERE WITH LIFE SAVING EQUIPMENT - A LIFE MAY DEPEND ON IT

 

=
a
; ¥
%

 

  

No Swimming - Cold Water Shock AP cares
cen ‘!\. Dangerous Machinery - Hidden Currents Rivertrust

=
tN
\ ) .
ok . ! a)
7 . 4 \ “ a ¥s i
. . S

gs",2
198,"DANGEROUS
UNDERTOW
SWIMMERS HAVE
DROWNED HERE
STAY AWAY
FROM DAM

SSeS",2
199,,2
200,"| COME T fH)
ls i NNE.R RIVER R

$00}
AUN aaa TU",2
201,,2
202,"\
¥

a a

Pa te",2
203,"= Pe he : | lhe se.
==) AP | Voridaadioeiaeey Wil at aetetan
RESCU;: °OLE THROWBA

i]
INSTRUCTI), | FOR USE: INSTRUCTIONS FOF

ie

of the
lig",2
204,"Welcome to

PETES LAKE

Recreation Area

    
   

 
 
  
   
 
  
  
   

LOPE
fee.

Golden Ay. Golden Access Passport

Holder pay ‘% of required fee.

Welcome Campers mo / ""es %
hicles. a faecal ra lan, Z j===
id t

he gor Mae
yor"" Si tay

 
   
 

 

  

Hiawatha
National
Forest

E} alamy stock photo Tom",2
205,ie i,2
206,,2
207,EE} alamy stock photo a,2
